,CO(mg/m^3),People,Suction Pump
1962,1.1917220293725677,12.0,0.4662237650194586
1963,1.194917449191209,7.0,0.44066040647032856
1964,1.2369762579937182,0.0,0.10418993605025391
1965,1.2276572834411112,0.0,0.17874173247111058
1966,1.219526815787967,0.0,0.24378547369626385
1967,1.190610983154443,0.0,0.47511213476445757
1968,1.1586023314302707,0.0,0.7311813485578341
1969,1.1395186922377576,0.0,0.8838504620979396
1970,1.1299566140011694,0.0,0.9603470879906439
1971,1.125,0.0,1.0
1972,1.1434218569416756,0.0,0.8526251444665942
1973,1.220634288126103,0.0,0.23492569499117638
1974,1.148787367830601,9.0,0.8097010573551909
1975,1.243598424154898,10.0,0.05121260676081518
1976,1.1546713503662995,6.0,0.7626291970696026
1977,1.2124375214494163,4.0,0.30049982840466904
1978,1.2156449361885735,2.0,0.27484051049141156
1979,1.1839694626092454,3.0,0.5282442991260369
1980,1.1544742798859844,1.0,0.7642057609121252
1981,1.2455687362497327,0.0,0.03545011000213782
1982,1.2077611136014246,5.0,0.3379110911886044
1983,1.142653112240842,8.0,0.858775102073263
1984,1.2126663106178717,11.0,0.29866951505702755
1985,1.1726471916903558,13.0,0.6188224664771536
1986,1.1705902709454072,12.0,0.6352778324367427
1987,1.2469790808815517,7.0,0.02416735294758643
1988,1.2369762579937182,0.0,0.10418993605025391
1989,1.2276572834411112,0.0,0.17874173247111058
1990,1.219526815787967,0.0,0.24378547369626385
1991,1.190610983154443,0.0,0.47511213476445757
1992,1.1586023314302707,0.0,0.7311813485578341
1993,1.1395186922377576,0.0,0.8838504620979396
1994,1.1299566140011694,0.0,0.9603470879906439
1995,1.125,0.0,1.0
1996,1.1434218569416756,0.0,0.8526251444665942
1997,1.220634288126103,0.0,0.23492569499117638
1998,1.1596080546434595,9.0,0.7231355628523238
1999,1.153083976424213,10.0,0.7753281886062965
2000,1.2007687113941092,6.0,0.39385030884712535
2001,1.1345083641208866,4.0,0.9239330870329068
2002,1.1916016298995475,2.0,0.4671869608036209
2003,1.1961855066285159,3.0,0.4305159469718728
2004,1.2259933000584093,1.0,0.19205359953272583
2005,1.2455687362497327,0.0,0.03545011000213782
2006,1.244304138654431,5.0,0.04556689076455389
2007,1.1511337960847579,8.0,0.7909296313219366
2008,1.1558425458846573,11.0,0.7532596329227427
2009,1.1752670012493451,13.0,0.5978639900052385
2010,1.1856289310693748,12.0,0.514968551445002
2011,1.2000685905545294,7.0,0.39945127556376514
2012,1.2369762579937182,0.0,0.10418993605025391
2013,1.2276572834411112,0.0,0.17874173247111058
2014,1.219526815787967,0.0,0.24378547369626385
2015,1.190610983154443,0.0,0.47511213476445757
2016,1.1586023314302707,0.0,0.7311813485578341
2017,1.1395186922377576,0.0,0.8838504620979396
2018,1.1299566140011694,0.0,0.9603470879906439
2019,0.54,0.0,1.0
2020,0.7317899884426725,0.0,0.8526251444665942
2021,3.9060297220035296,0.0,0.23492569499117638
2022,5.059826525310021,9.0,0.9645954905178185
2023,4.9652536374964615,10.0,0.06949272500707693
2024,2.9348551170827255,6.0,0.8285777591164829
2025,3.6022024017135523,4.0,0.520519995490651
2026,3.1731109396230393,2.0,0.38451230417260773
2027,2.7168674684794385,3.0,0.9437751050685385
2028,3.162364893377078,1.0,0.11760970819663208
2029,4.3844019515990595,0.0,0.03545011000213782
2030,4.523545240344256,5.0,0.1662059992516165
2031,4.98061582704725,8.0,0.4218926402937512
2032,4.595510226774203,11.0,0.4260203608870756
2033,5.119364200431668,13.0,0.8582782135148791
2034,4.309618384716881,12.0,0.6312643810502571
2035,1.7149770476459842,7.0,0.4723497353000873
2036,2.177078214068944,0.0,0.10418993605025391
2037,1.964251653505778,0.0,0.17874173247111058
2038,2.731740067365046,0.0,0.24378547369626385
2039,2.4764708449612414,0.0,0.47511213476445757
2040,1.6683873572595898,0.0,0.7311813485578341
2041,1.0027764491692268,0.0,0.8838504620979396
2042,0.8135687620808421,0.0,0.9603470879906439
2043,0.63,0.0,1.0
2044,0.8232637369980065,0.0,0.8526251444665942
2045,1.4647611457513237,0.0,0.23492569499117638
2046,2.4967152762026688,9.0,0.013138895189324318
2047,2.9673114467995148,10.0,0.10896184400161668
2048,2.458765265885451,6.0,0.5432105158251882
2049,2.350657394182863,4.0,0.9590100223736054
2050,2.508189597478353,2.0,0.3531169327755651
2051,1.80359096055351,3.0,0.5074159970867892
2052,1.9135827024436882,1.0,0.43208648778155845
2053,1.6939734812996365,0.0,0.03545011000213782
2054,1.7839670184837926,5.0,0.6106999027168799
2055,1.7754462238877684,8.0,0.1364098672901758
2056,2.6161702115357333,11.0,0.656534958800953
2057,3.403824057826355,13.0,0.2747884062104141
2058,3.1867429214979803,12.0,0.6272267014765285
2059,1.999384958690964,7.0,0.0030752065451798982
2060,1.088539107034472,0.0,0.10418993605025391
2061,1.2767635747787556,0.0,0.17874173247111058
2062,1.1707457431564483,0.0,0.24378547369626385
2063,1.2382354224806207,0.0,0.47511213476445757
2064,0.9268818651442166,0.0,0.7311813485578341
2065,1.1850994399272679,0.0,0.8838504620979396
2066,0.7231722329607485,0.0,0.9603470879906439
2067,0.27,0.0,1.0
2068,0.4573687427766703,0.0,0.8526251444665942
2069,0.5859044583005294,0.0,0.23492569499117638
2070,0.5736248568247962,9.0,0.4395857195867279
2071,0.7302296216213365,10.0,0.8721297297332943
2072,0.9030081207217611,6.0,0.9699187927823893
2073,0.8170260092477863,4.0,0.9219332305801515
2074,0.974480906258831,2.0,0.25519093741168963
2075,0.7753714343187416,3.0,0.30785707101573145
2076,0.631733630535203,1.0,0.9752338494970992
2077,0.8968094900998076,0.0,0.03545011000213782
2078,1.221583792453361,5.0,0.6032015965126076
2079,1.2637020921237712,8.0,0.9735564848302044
2080,1.4496896682013933,11.0,0.3354022119907104
2081,2.6592591857377883,13.0,0.1508919046748579
2082,2.4237865632258644,12.0,0.304853747096542
2083,1.3548249139126136,7.0,0.3226791863384735
2084,2.7708268179059288,0.0,0.10418993605025391
2085,2.062464236181067,0.0,0.17874173247111058
2086,1.073183597893411,0.0,0.24378547369626385
2087,0.666742150566488,0.0,0.47511213476445757
2088,0.37075274605768666,0.0,0.7311813485578341
2089,0.27348448613706183,0.0,0.8838504620979396
2090,0.3163878519203274,0.0,0.9603470879906439
2091,0.36000000000000004,0.0,1.0
2092,0.7317899884426725,0.0,0.8526251444665942
2093,1.8553641179516764,0.0,0.23492569499117638
2094,1.9079797227306736,9.0,0.9143822727110782
2095,1.3663013132330983,10.0,0.2407049054778687
2096,1.3601351585996637,6.0,0.2847488671452588
2097,1.1819392431295956,4.0,0.9081596682338797
2098,1.41991127861614,2.0,0.5339248092257327
2099,1.4896179189622463,3.0,0.6898880064859609
2100,1.2068758938691642,1.0,0.7163392779295061
2101,1.3950369845997006,0.0,0.03545011000213782
2102,1.467859678556095,5.0,0.21426880962603367
2103,2.0457850840860594,8.0,0.700976890517913
2104,3.0134400715817504,11.0,0.58299977630703
2105,2.8748512390761674,13.0,0.41716253641277556
2106,2.4446520597816486,12.0,0.5974920777628896
2107,1.5796683192428855,7.0,0.1270730047319657
2108,1.484371509592462,0.0,0.10418993605025391
2109,1.1785509921034667,0.0,0.17874173247111058
2110,0.7804971621042989,0.0,0.24378547369626385
2111,0.666742150566488,0.0,0.47511213476445757
2112,0.4634409325721083,0.0,0.7311813485578341
2113,0.45580747689510304,0.0,0.8838504620979396
2114,0.5423791747205613,0.0,0.9603470879906439
2115,0.63,0.0,1.0
2116,1.2806324797746766,0.0,0.8526251444665942
2117,4.003680465053617,0.0,0.23492569499117638
2118,4.53601565466276,9.0,0.13909640290704184
2119,1.851984154226745,10.0,0.2527149777539732
2120,1.7747662722912934,6.0,0.6591248826774029
2121,1.592808917982205,4.0,0.6305357765752653
2122,2.2164188180956717,2.0,0.7649215912680337
2123,2.83601206644967,3.0,0.5466264451677675
2124,1.850198330317668,1.0,0.7490083484116605
2125,2.6904284702994232,0.0,0.03545011000213782
2126,2.147981357943972,5.0,0.23644837298194532
2127,2.800535985235821,8.0,0.34297936125579
2128,3.060095593630622,11.0,0.9997188422628762
2129,3.6317599967503917,13.0,0.6877948801272005
2130,3.413099674226406,12.0,0.5191675715933165
2131,2.282258889598901,7.0,0.8709644416043958
2132,1.7812458115109544,0.0,0.10418993605025391
2133,1.964251653505778,0.0,0.17874173247111058
2134,1.2683078884194856,0.0,0.24378547369626385
2135,0.9524887865235543,0.0,0.47511213476445757
2136,0.55612911908653,0.0,0.7311813485578341
2137,0.5469689722741237,0.0,0.8838504620979396
2138,0.49718091016051463,0.0,0.9603470879906439
2139,0.45,0.0,1.0
2140,1.0062112341086746,0.0,0.8526251444665942
2141,5.370790867754853,0.0,0.23492569499117638
2142,4.0186926197961945,9.0,0.43168423858048877
2143,4.205900815878626,10.0,0.8567373567855964
2144,3.235230584759624,6.0,0.4846159271775766
2145,2.688225089618407,4.0,0.3991961085056882
2146,2.2612816832539497,2.0,0.9548732669842019
2147,2.340903860648437,3.0,0.24623391396484595
2148,3.1879795248896805,1.0,0.03756398471974998
2149,3.487592461499252,0.0,0.03545011000213782
2150,2.702953703802129,5.0,0.67946998688921
2151,3.5906527604420617,8.0,0.025964554327606915
2152,4.478318373588361,11.0,0.6701700550242484
2153,5.310144455422253,13.0,0.166399156625458
2154,5.1950759868744445,12.0,0.19796983608595287
2155,2.542829514361609,7.0,0.582112909771819
2156,1.3854134089529644,0.0,0.10418993605025391
2157,1.5714013228046224,0.0,0.17874173247111058
2158,1.4634321789455604,0.0,0.24378547369626385
2159,0.9524887865235543,0.0,0.47511213476445757
2160,0.55612911908653,0.0,0.7311813485578341
2161,0.36464598151608246,0.0,0.8838504620979396
2162,0.5423791747205614,0.0,0.9603470879906439
2163,0.7200000000000001,0.0,1.0
2164,1.372106228330011,0.0,0.8526251444665942
2165,4.784886409454324,0.0,0.23492569499117638
2166,6.649270745888936,9.0,0.7649017418209222
2167,3.224551012505433,10.0,0.7869971071273343
2168,1.9435388070759827,6.0,0.7450532996381772
2169,1.4702397248147907,4.0,0.19840183456806304
2170,1.8191067040334983,2.0,0.9044664798325082
2171,3.584104478451628,3.0,0.56814610933782
2172,3.1129447688247187,1.0,0.8442800916920032
2173,4.3844019515990595,0.0,0.03545011000213782
2174,3.7025932962615355,5.0,0.5061710352268327
2175,4.58961838338813,8.0,0.6334318706364692
2176,4.939699205621113,11.0,0.8524088784794205
2177,6.064669781427513,13.0,0.6697387978038258
2178,4.231632187795057,12.0,0.15899491210451833
2179,2.8344300229059582,7.0,0.22610336928979857
2180,2.6718687172664315,0.0,0.10418993605025391
2181,2.749952314908089,0.0,0.17874173247111058
2182,2.243929341049859,0.0,0.24378547369626385
2183,1.6192309370900422,0.0,0.47511213476445757
2184,1.11225823817306,0.0,0.7311813485578341
2185,0.9116149537902061,0.0,0.8838504620979396
2186,0.8135687620808421,0.0,0.9603470879906439
2187,0.7200000000000001,0.0,1.0
2188,1.5550537254406789,0.0,0.8526251444665942
2189,2.9295222915026473,0.0,0.23492569499117638
2190,3.2708780818649874,9.0,0.37977034745591864
2191,3.019927776494257,10.0,0.8487037075931598
2192,2.558385841400487,6.0,0.524496883701902
2193,2.4142973520518036,4.0,0.7142409536469098
2194,3.1516802262587587,2.0,0.15099929294137948
2195,3.0810718781157886,3.0,0.9380238878947382
2196,2.3775879315539807,1.0,0.8554310324846892
2197,3.387946962599273,0.0,0.03545011000213782
2198,3.825070717137172,5.0,0.43732320715706996
2199,4.278790964793173,8.0,0.4915756337929492
2200,4.163259430239094,11.0,0.08747754704977717
2201,5.414977126947294,13.0,0.5000401281626436
2202,4.034374651220725,12.0,0.8309667017710802
2203,2.9247364929592217,7.0,0.5653661517444462
2204,2.968743019184924,0.0,0.10418993605025391
2205,3.0445900629339557,0.0,0.17874173247111058
2206,3.4146750842063076,0.0,0.24378547369626385
2207,2.2859730876565303,0.0,0.47511213476445757
2208,1.4830109842307466,0.0,0.7311813485578341
2209,1.1850994399272679,0.0,0.8838504620979396
2210,0.8587670266408888,0.0,0.9603470879906439
2211,0.54,0.0,1.0
2212,0.6403162398873383,0.0,0.8526251444665942
2213,1.1718089166010588,0.0,0.23492569499117638
2214,1.45306519629027,9.0,0.3128986913981989
2215,1.6677503198046946,10.0,0.7347204455294756
2216,1.947310711302129,6.0,0.7270918509422426
2217,1.7777869801526172,4.0,0.6432264202493835
2218,1.9624217380840736,2.0,0.18789130957963174
2219,1.2165902093135192,3.0,0.6416137745113908
2220,1.217958856604898,1.0,0.6310857184238614
2221,1.7936189801996152,0.0,0.03545011000213782
2222,1.898135609077344,5.0,0.5093219546132804
2223,1.6633634903589898,8.0,0.7590917202278343
2224,2.279634326619373,11.0,0.5015236390859447
2225,3.9605679563014133,13.0,0.09858010924646643
2226,2.5501863366717,12.0,0.8921916547439288
2227,1.8522068789374417,7.0,0.7389656053127913
2228,3.562491623021909,0.0,0.10418993605025391
2229,3.6338655589856894,0.0,0.17874173247111058
2230,2.243929341049859,0.0,0.24378547369626385
2231,1.7144798157423977,0.0,0.47511213476445757
2232,0.8341936786297949,0.0,0.7311813485578341
2233,1.4585839260643298,0.0,0.8838504620979396
2234,0.9943618203210293,0.0,0.9603470879906439
2235,0.54,0.0,1.0
2236,0.6403162398873383,0.0,0.8526251444665942
2237,0.781205944400706,0.0,0.23492569499117638
2238,1.1590157172610127,9.0,0.34153568949156066
2239,1.2954524074175418,10.0,0.7467685184461309
2240,1.5648764260062042,6.0,0.21952233746122385
2241,1.186952968197449,4.0,0.869592552327314
2242,1.1735662734827792,2.0,0.9725671270555447
2243,1.0241224453264013,3.0,0.689795951578171
2244,1.1369913671925571,1.0,0.5250719400620242
2245,1.4946824834996795,0.0,0.03545011000213782
2246,1.093904145199263,5.0,0.05541686182488281
2247,1.8262900587051505,8.0,0.3879470594465757
2248,2.1513860506942226,11.0,0.6461476056772932
2249,3.041577673945753,13.0,0.7830979577401411
2250,2.528077739755018,12.0,0.27662407786531595
2251,2.187388494511464,7.0,0.05732502494789182
2252,2.2760363147084415,0.0,0.10418993605025391
2253,1.964251653505778,0.0,0.17874173247111058
2254,1.5609943242085977,0.0,0.24378547369626385
2255,0.7619910292188434,0.0,0.47511213476445757
2256,0.55612911908653,0.0,0.7311813485578341
2257,0.36464598151608246,0.0,0.8838504620979396
2258,0.49718091016051463,0.0,0.9603470879906439
2259,0.63,0.0,1.0
2260,1.1891587312193428,0.0,0.8526251444665942
2261,3.320125263703,0.0,0.23492569499117638
2262,4.578911705017614,9.0,0.25763467017529107
2263,3.2936749673234855,10.0,0.3127206843426883
2264,2.4375060579448675,6.0,0.24997576822053036
2265,1.8161836965481648,4.0,0.9190815172591762
2266,1.8636448622677189,2.0,0.19134283016990028
2267,1.5872366298974658,3.0,0.6633139417796131
2268,1.3828855396003599,1.0,0.12224614571171388
2269,1.4946824834996795,0.0,0.03545011000213782
2270,2.3097671514073257,5.0,0.3759702024694751
2271,3.825338600655004,8.0,0.19143948549999057
2272,3.7804404626786456,11.0,0.9989512793365587
2273,3.445317366619486,13.0,0.6883314415689569
2274,3.051773245813581,12.0,0.4632086068325605
2275,1.9658827066054374,7.0,0.1705864669728132
2276,1.088539107034472,0.0,0.10418993605025391
2277,1.4731887401293333,0.0,0.17874173247111058
2278,1.2683078884194856,0.0,0.24378547369626385
2279,0.9524887865235543,0.0,0.47511213476445757
2280,0.55612911908653,0.0,0.7311813485578341
2281,0.36464598151608246,0.0,0.8838504620979396
2282,0.4519826456004678,0.0,0.9603470879906439
2283,0.54,0.0,1.0
2284,1.738001222551347,0.0,0.8526251444665942
2285,4.3942834372539705,0.0,0.23492569499117638
2286,3.9636328162499814,9.0,0.782249264534926
2287,3.0726469299563437,10.0,0.3979783438864267
2288,1.2710860979120653,6.0,0.2224146314456521
2289,2.121411480904824,4.0,0.35722054134171
2290,2.3645174620486706,2.0,0.9057020690435748
2291,2.148716658392132,3.0,0.6577536591646427
2292,2.2777561083334126,1.0,0.5093495486107799
2293,2.5907829713994444,0.0,0.03545011000213782
2294,1.1299999654422692,5.0,0.5833336213144238
2295,1.4934787891068482,8.0,0.6657575680821992
2296,3.5374525560764214,11.0,0.9296088305732779
2297,4.431358838811203,13.0,0.5715769386995685
2298,5.191282729114995,12.0,0.38651346460186187
2299,2.872862953840774,7.0,0.4237901538640869
2300,0.8906229057554772,0.0,0.10418993605025391
2301,1.0803384094281778,0.0,0.17874173247111058
2302,0.6829350168412615,0.0,0.24378547369626385
2303,0.47624439326177714,0.0,0.47511213476445757
2304,0.4634409325721083,0.0,0.7311813485578341
2305,0.45580747689510304,0.0,0.8838504620979396
2306,0.5875774392806081,0.0,0.9603470879906439
2307,0.7200000000000001,0.0,1.0
2308,1.1891587312193428,0.0,0.8526251444665942
2309,3.4177760067530882,0.0,0.23492569499117638
2310,3.680998976724416,9.0,0.05135411696103853
2311,3.80165527013862,10.0,0.25216597400353746
2312,2.740817178432894,6.0,0.5489062812658824
2313,2.514368836880609,4.0,0.3293506273822734
2314,2.867211940165147,2.0,0.44262686611617663
2315,3.3454811425691533,3.0,0.958159074137423
2316,3.8939145677616156,1.0,0.015603672406113822
2317,3.487592461499252,0.0,0.03545011000213782
2318,2.2629179126806456,5.0,0.5711753638306426
2319,1.4580194720225248,8.0,0.8873782998592203
2320,2.7494150562705912,11.0,0.8352831457646956
2321,1.518835582712243,13.0,0.5072776080484804
2322,1.9462047703019205,12.0,0.7323582366575225
2323,1.7072201401453524,7.0,0.5154436658591536
2324,1.088539107034472,0.0,0.10418993605025391
2325,1.4731887401293333,0.0,0.17874173247111058
2326,1.365870033682523,0.0,0.24378547369626385
2327,0.8572399078711989,0.0,0.47511213476445757
2328,0.4634409325721083,0.0,0.7311813485578341
2329,0.36464598151608246,0.0,0.8838504620979396
2330,0.4519826456004678,0.0,0.9603470879906439
2331,0.54,0.0,1.0
2332,1.1891587312193428,0.0,0.8526251444665942
2333,2.831871548452559,0.0,0.23492569499117638
2334,3.3858923734954893,9.0,0.5947434069569745
2335,3.3977947241429542,10.0,0.006486105461899538
2336,2.4260975329622387,6.0,0.2956098681510456
2337,1.997191476818569,4.0,0.48956439610205205
2338,1.0049607806033485,2.0,0.8639929036059238
2339,1.705023180488303,3.0,0.5276489972872059
2340,2.834573168970493,1.0,0.5514227700983565
2341,3.0890104658993374,0.0,0.03545011000213782
2342,3.4742678555436224,5.0,0.3492559568232708
2343,3.2893740847369566,8.0,0.03219974322134245
2344,1.6802766290255569,11.0,0.6651298387469066
2345,2.077013149618685,13.0,0.10946119229197782
2346,2.0062458602626583,12.0,0.8807006351697354
2347,1.4794759179394332,7.0,0.7532755128785429
2348,0.8906229057554772,0.0,0.10418993605025391
2349,1.7678264881552002,0.0,0.17874173247111058
2350,2.243929341049859,0.0,0.24378547369626385
2351,1.9049775730471086,0.0,0.47511213476445757
2352,0.8341936786297949,0.0,0.7311813485578341
2353,0.5469689722741237,0.0,0.8838504620979396
2354,0.587577439280608,0.0,0.9603470879906439
2355,0.63,0.0,1.0
2356,1.372106228330011,0.0,0.8526251444665942
2357,3.613077492853265,0.0,0.23492569499117638
2358,3.970113712694299,9.0,0.547348303108812
2359,3.3396806479101895,10.0,0.17740985908767803
2360,2.2109294488291704,6.0,0.7877939632117889
2361,1.212777399486699,4.0,0.6709430808715467
2362,1.408023764284248,2.0,0.6131749047716804
2363,2.0467578499522374,3.0,0.6965552274898302
2364,1.7603946625899196,1.0,0.2200296522782239
2365,1.8932644790995938,0.0,0.03545011000213782
2366,2.1322539198713066,5.0,0.7293307831682309
2367,3.4710573204400976,8.0,0.35817410988861853
2368,4.0476003704046,11.0,0.5869758827799992
2369,1.9808000805083767,13.0,0.9963632704164704
2370,1.4202364524834346,12.0,0.5317569834437699
2371,1.9979563124422797,7.0,0.01021843778860132
2372,1.9791620127899492,0.0,0.10418993605025391
2373,2.062464236181067,0.0,0.17874173247111058
2374,1.4634321789455604,0.0,0.24378547369626385
2375,2.0954753303518197,0.0,0.47511213476445757
2376,0.4634409325721083,0.0,0.7311813485578341
2377,2.233456636786005,0.0,0.8838504620979396
2378,2.2147149634422925,0.0,0.9603470879906439
2379,2.205,0.0,1.0
2380,2.2411068396056844,0.0,0.8526251444665942
2381,2.392443204727162,0.0,0.23492569499117638
2382,2.2363614674503376,9.0,0.871994010406786
2383,2.3501645375860205,10.0,0.4074916833223652
2384,2.2915915845904036,6.0,0.6465649608554969
2385,2.364804876111942,4.0,0.3477351995430945
2386,2.447156715028922,2.0,0.011605244779912094
2387,2.25181332796979,3.0,0.8089251919600415
2388,2.2886982943204073,1.0,0.6583743088962976
2389,2.4413147230494765,0.0,0.03545011000213782
2390,2.4205851910681844,5.0,0.12006044461965615
2391,2.4099477104921716,8.0,0.163478732685015
2392,2.2212924440595474,11.0,0.9335002283283788
2393,2.3606528696320996,13.0,0.36468216476694215
2394,2.4486455338312627,12.0,0.005528433341786432
2395,2.2549649891957273,7.0,0.7960612685888674
2396,2.424473465667688,0.0,0.10418993605025391
2397,2.406208275544578,0.0,0.17874173247111058
2398,2.3902725589444156,0.0,0.24378547369626385
2399,2.3335975269827083,0.0,0.47511213476445757
2400,2.2708605696033306,0.0,0.7311813485578341
2401,2.233456636786005,0.0,0.8838504620979396
2402,2.2147149634422925,0.0,0.9603470879906439
2403,2.205,0.0,1.0
2404,2.2411068396056844,0.0,0.8526251444665942
2405,2.392443204727162,0.0,0.23492569499117638
2406,2.3360385955459377,9.0,0.4651485896084171
2407,2.3596854179772606,10.0,0.36863094703159005
2408,2.3005352255964535,6.0,0.6100603036879455
2409,2.2248203428404483,4.0,0.9191006414675597
2410,2.312755337474461,2.0,0.5601822960226086
2411,2.3832002564079953,3.0,0.27265201466124456
2412,2.2431158505931306,1.0,0.8444250996198762
2413,2.4413147230494765,0.0,0.03545011000213782
2414,2.3939222659857453,5.0,0.2288887102622641
2415,2.3944092045223746,8.0,0.2269012060311253
2416,2.229437370752407,11.0,0.9002556295820136
2417,2.3373541098564408,13.0,0.4597791434430999
2418,2.4004630637320443,12.0,0.2021915766039022
2419,2.2293796096519563,7.0,0.9004913891756889
2420,2.424473465667688,0.0,0.10418993605025391
2421,2.406208275544578,0.0,0.17874173247111058
2422,2.3902725589444156,0.0,0.24378547369626385
2423,2.3335975269827083,0.0,0.47511213476445757
2424,2.2708605696033306,0.0,0.7311813485578341
2425,2.233456636786005,0.0,0.8838504620979396
2426,2.2147149634422925,0.0,0.9603470879906439
2427,2.205,0.0,1.0
2428,2.2411068396056844,0.0,0.8526251444665942
2429,2.392443204727162,0.0,0.23492569499117638
2430,2.315164127092483,9.0,0.5503505016633352
2431,4.229063865588647,10.0,0.3884912145712571
2432,2.386993845322577,6.0,0.4520246187096909
2433,2.09646502089606,4.0,0.01683323382828661
2434,2.301157979527183,2.0,0.4118417519700712
2435,2.0612494749209085,3.0,0.630684204904962
2436,2.0552531270107512,1.0,0.6579403317693129
2437,2.291846474699508,0.0,0.03545011000213782
2438,1.921034148240837,5.0,0.8522183417102999
2439,2.481716010485468,8.0,0.07313595805812767
2440,3.300593163035926,11.0,0.8316856582335389
2441,3.8720882367066847,13.0,0.31977940823328854
2442,2.792251657633428,12.0,0.6924944745552413
2443,1.984598119719344,7.0,0.5495327632412191
2444,1.6822877108714567,0.0,0.10418993605025391
2445,1.0803384094281778,0.0,0.17874173247111058
2446,0.8780593073673363,0.0,0.24378547369626385
2447,0.3809955146094217,0.0,0.47511213476445757
2448,0.18537637302884333,0.0,0.7311813485578341
2449,0.18232299075804123,0.0,0.8838504620979396
2450,0.36158611648037425,0.0,0.9603470879906439
2451,0.54,0.0,1.0
2452,1.2806324797746766,0.0,0.8526251444665942
2453,4.491934180304058,0.0,0.23492569499117638
2454,5.168252960388584,9.0,0.6031764356571216
2455,4.480170972578097,10.0,0.6663104737956306
2456,4.100871586640723,6.0,0.886952029687281
2457,2.718341326527862,4.0,0.9388622449071258
2458,2.2701161771133664,2.0,0.9195352915465347
2459,2.1447484637437366,3.0,0.6750066793750576
2460,1.8821968299667875,1.0,0.5890158501660625
2461,1.8932644790995938,0.0,0.03545011000213782
2462,1.8119231162751503,5.0,0.4635625459202609
2463,3.468806570922071,8.0,0.08912408307979791
2464,4.356191384553486,11.0,0.5300187292315517
2465,5.796428615672904,13.0,0.7993196576620559
2466,4.671109560551162,12.0,0.6577808788976751
2467,3.0817297960436982,7.0,0.6614248604736408
2468,2.6718687172664315,0.0,0.10418993605025391
2469,2.1606768188563557,0.0,0.17874173247111058
2470,1.658556469471635,0.0,0.24378547369626385
2471,0.7619910292188434,0.0,0.47511213476445757
2472,0.7415054921153733,0.0,0.7311813485578341
2473,0.5469689722741237,0.0,0.8838504620979396
2474,0.6327757038406548,0.0,0.9603470879906439
2475,0.7200000000000001,0.0,1.0
2476,1.372106228330011,0.0,0.8526251444665942
2477,4.003680465053617,0.0,0.23492569499117638
2478,5.576223232402906,9.0,0.5487741823679564
2479,5.089968672472721,10.0,0.019669269661330424
2480,3.8272921112704674,6.0,0.18643048392187722
2481,3.1966445966476362,4.0,0.5981041275069521
2482,3.0819886058323074,2.0,0.660640588386947
2483,5.026426190643182,3.0,0.14426237128787744
2484,3.0746928996655467,1.0,0.08163580753049449
2485,2.4911374724994655,0.0,0.03545011000213782
2486,2.3665851417592543,5.0,0.1392285760031069
2487,2.54876720700691,8.0,0.8972599749753211
2488,2.755898614570382,11.0,0.4969013290676487
2489,3.062518885325711,13.0,0.9925915137479097
2490,2.1910479021011624,12.0,0.040691354085626186
2491,1.4841753249115035,7.0,0.723904219303104
2492,1.286455308313467,0.0,0.10418993605025391
2493,1.2767635747787556,0.0,0.17874173247111058
2494,1.5609943242085977,0.0,0.24378547369626385
2495,1.1429865438282651,0.0,0.47511213476445757
2496,0.55612911908653,0.0,0.7311813485578341
2497,0.36464598151608246,0.0,0.8838504620979396
2498,0.36158611648037425,0.0,0.9603470879906439
2499,0.36000000000000004,0.0,1.0
2500,0.9147374855533406,0.0,0.8526251444665942
2501,1.9530148610017648,0.0,0.23492569499117638
2502,3.572863050240231,9.0,0.07538041599935918
2503,2.2364284093911238,10.0,0.6815482942036513
2504,2.2481858313446206,6.0,0.6325590360640804
2505,1.4926294107675415,4.0,0.6710661827028659
2506,1.8091875111362008,2.0,0.4779604677042061
2507,2.1766487404602546,3.0,0.9306302480822715
2508,1.6268071436410234,1.0,0.4305462138763323
2509,2.0925554768995513,0.0,0.03545011000213782
2510,3.012031499708905,5.0,0.2837693557777269
2511,4.466559208918103,8.0,0.290088676264992
2512,4.3937357441020115,11.0,0.23614279088441892
2513,3.579670235729764,13.0,0.8213583699236826
2514,4.584951894909155,12.0,0.03271327193661855
2515,3.0593021598477805,7.0,0.729387394400665
2516,2.6718687172664315,0.0,0.10418993605025391
2517,3.2410152282845335,0.0,0.17874173247111058
2518,2.439053631575934,0.0,0.24378547369626385
2519,2.000226451699464,0.0,0.47511213476445757
2520,1.2049464246874815,0.0,0.7311813485578341
2521,0.9116149537902061,0.0,0.8838504620979396
2522,0.9943618203210293,0.0,0.9603470879906439
2523,1.08,0.0,1.0
2524,1.372106228330011,0.0,0.8526251444665942
2525,3.613077492853265,0.0,0.23492569499117638
2526,3.415872589426208,9.0,0.24036403021083408
2527,3.2672544205604543,10.0,0.09922902860468297
2528,2.451697699704999,6.0,0.19320920118000473
2529,1.7249767031204417,4.0,0.9211752467345168
2530,1.9065349837834975,2.0,0.4673250810825126
2531,2.2996225290192887,3.0,0.8015098839228447
2532,2.069231658305036,1.0,0.14651591283316268
2533,2.0925554768995513,0.0,0.03545011000213782
2534,2.262244464170633,5.0,0.16415450360594352
2535,2.8036148364411626,8.0,0.6546172118627909
2536,3.9399959913697638,11.0,0.3902536795859417
2537,4.133422971950438,13.0,0.8146156178879159
